Chiral indice n,Chiral indice m,Initial atomic coordinate u,Initial atomic coordinate v,Initial atomic coordinate w,Calculated atomic coordinates u',Calculated atomic coordinates v',Calculated atomic coordinates w'
4,3,0.377358,0.164934,0.632421,0.379595,0.160599,0.632917
4,3,0.279061,0.166806,0.677466,0.277227,0.16262,0.677771
4,3,0.350993,0.161745,0.727016,0.352835,0.157558,0.727115
4,3,0.16185,0.352321,0.718007,0.15941,0.355407,0.718031
4,3,0.166535,0.280183,0.767556,0.165128,0.280756,0.767408
4,3,0.165163,0.378736,0.812601,0.164304,0.383841,0.812218
4,3,0.162538,0.302867,0.862151,0.15675,0.30199,0.861583
4,3,0.343744,0.682458,0.853142,0.345715,0.695481,0.852976
4,3,0.272966,0.604562,0.902691,0.269548,0.611514,0.902298
4,3,0.369825,0.706036,0.947736,0.367231,0.714459,0.947819
4,3,0.295139,0.631538,0.997286,0.288487,0.635269,0.997261
4,3,0.674298,0.839006,0.988277,0.679444,0.853184,0.988861
4,3,0.821014,0.56601,0.50179,0.833034,0.566569,0.501428
4,3,0.83815,0.647679,0.55134,0.854973,0.654209,0.550974
4,3,0.810603,0.537568,0.596385,0.826095,0.542075,0.596454
4,3,0.834837,0.621264,0.645935,0.852113,0.631067,0.645976
4,3,0.575394,0.251422,0.636925,0.58191,0.250018,0.637304
4,3,0.656256,0.317542,0.686475,0.666747,0.319683,0.686813
4,3,0.547089,0.232763,0.73152,0.553009,0.231907,0.731697
4,3,0.630175,0.293964,0.78107,0.637834,0.296037,0.781389
4,3,0.258046,0.173327,0.772061,0.256007,0.169595,0.771917
4,3,0.325702,0.160994,0.82161,0.32377,0.154586,0.821493
4,3,0.238775,0.182203,0.866655,0.232098,0.176689,0.866168
4,3,0.301667,0.162684,0.916205,0.294793,0.15575,0.915963
4,3,0.170889,0.406025,0.907196,0.163932,0.408534,0.906522
4,3,0.160973,0.326971,0.956745,0.148195,0.323861,0.956126
4,3,0.797955,0.508857,0.69098,0.811147,0.515088,0.691226
4,3,0.829111,0.593975,0.740529,0.842899,0.603894,0.740894
4,3,0.783161,0.480081,0.785574,0.793428,0.486266,0.786013
4,3,0.821014,0.56601,0.835124,0.83129,0.574784,0.835682
4,3,0.518445,0.21603,0.826115,0.520901,0.213699,0.826133
4,3,0.603156,0.271871,0.875664,0.606707,0.271307,0.875872
4,3,0.489667,0.201343,0.920709,0.487665,0.197268,0.920582
4,3,0.575394,0.251422,0.970259,0.576057,0.249006,0.970136
4,3,0.221386,0.193368,0.96125,0.209043,0.186473,0.960641
4,3,0.766326,0.451449,0.880169,0.772329,0.455127,0.880507
4,3,0.810603,0.537568,0.929718,0.818773,0.544538,0.930106
4,3,0.747572,0.423166,0.974763,0.752181,0.42447,0.974832
5,1,0.680778,0.825935,0.026903,0.68039,0.83773,0.027645
5,1,0.335424,0.662004,0.010773,0.319948,0.658136,0.011449
5,1,0.493,0.779265,0.048408,0.483656,0.780342,0.049284
5,1,0.460003,0.760702,0.107548,0.449358,0.756888,0.108202
5,1,0.790058,0.775,0.064537,0.798133,0.788111,0.065134
5,1,0.773387,0.79141,0.123677,0.780109,0.80209,0.123988
5,1,0.825735,0.683244,0.161311,0.839734,0.692557,0.161619
5,1,0.821683,0.709652,0.220451,0.83339,0.716871,0.220549
5,1,0.24609,0.195169,0.01615,0.243093,0.183055,0.015505
5,1,0.268172,0.184877,0.07529,0.268118,0.17091,0.074254
5,1,0.203776,0.470973,0.032279,0.185882,0.458761,0.032915
5,1,0.191385,0.438213,0.091419,0.175837,0.421486,0.09147
5,1,0.28201,0.601606,0.129053,0.267943,0.589257,0.129742
5,1,0.258526,0.569685,0.188193,0.243481,0.553304,0.188368
5,1,0.622328,0.823403,0.145182,0.61844,0.825617,0.14596
5,1,0.591065,0.817144,0.204322,0.585685,0.81734,0.204668
5,1,0.731828,0.815123,0.241956,0.73483,0.820119,0.242453
5,1,0.707367,0.822182,0.301096,0.707249,0.825113,0.30101
5,1,0.823803,0.625076,0.043032,0.842398,0.640649,0.042749
5,1,0.604424,0.28423,0.059161,0.618792,0.285121,0.058162
5,1,0.441131,0.192369,0.096795,0.449241,0.184115,0.095947
5,1,0.473932,0.205039,0.155935,0.482679,0.194294,0.15499
5,1,0.185669,0.26609,0.112924,0.176197,0.246423,0.11286
5,1,0.196247,0.244233,0.172064,0.18672,0.220291,0.171647
5,1,0.176197,0.374924,0.209698,0.159533,0.35124,0.209887
5,1,0.173556,0.345045,0.268838,0.157636,0.319429,0.268597
5,1,0.395576,0.71577,0.225827,0.383738,0.706452,0.226111
5,1,0.364807,0.689861,0.284967,0.351176,0.678132,0.284801
5,1,0.526068,0.794961,0.322601,0.517421,0.790592,0.322539
5,1,0.493,0.779265,0.381741,0.482586,0.774824,0.381113
5,1,0.803753,0.755767,0.33873,0.811154,0.761092,0.338874
5,1,0.790058,0.775,0.39787,0.795806,0.781988,0.397594
5,1,0.825735,0.683244,0.494644,0.839533,0.697156,0.494388
5,1,0.76248,0.462952,0.080666,0.780589,0.470233,0.080357
5,1,0.780792,0.495969,0.139806,0.797129,0.501183,0.139513
5,1,0.664576,0.337996,0.17744,0.679193,0.334049,0.177153
5,1,0.692269,0.367515,0.23658,0.707111,0.362553,0.23628
5,1,0.319222,0.174065,0.193569,0.319468,0.153651,0.193108
5,1,0.347665,0.173656,0.252709,0.349393,0.152931,0.252364
5,1,0.226613,0.20859,0.290343,0.219964,0.183784,0.290468
5,1,0.24609,0.195169,0.349483,0.242806,0.173711,0.349563
5,1,0.219208,0.504031,0.306472,0.203449,0.484973,0.306279
5,1,0.203776,0.470973,0.365612,0.187477,0.452166,0.36512
5,1,0.307731,0.632485,0.403247,0.291865,0.621341,0.402822
5,1,0.28201,0.601606,0.462386,0.264424,0.591171,0.461692
5,1,0.652335,0.826344,0.419376,0.64876,0.828985,0.418915
5,1,0.622328,0.823403,0.478515,0.616262,0.82775,0.47753
5,1,0.75391,0.804831,0.51615,0.756907,0.816945,0.515505
5,1,0.731828,0.815123,0.57529,0.731882,0.82909,0.574254
5,1,0.808615,0.561787,0.258085,0.82272,0.563732,0.25833
5,1,0.81784,0.593913,0.317225,0.83113,0.597007,0.317231
5,1,0.539997,0.239298,0.274214,0.54947,0.226306,0.274262
5,1,0.572583,0.260535,0.333354,0.583376,0.249987,0.333405
5,1,0.408935,0.182856,0.370989,0.414098,0.16777,0.37171
5,1,0.441131,0.192369,0.430128,0.448293,0.181191,0.430889
5,1,0.178317,0.290348,0.387118,0.167525,0.269447,0.387202
5,1,0.185669,0.26609,0.446257,0.175325,0.24667,0.446195
5,1,0.18216,0.406087,0.483892,0.163523,0.389262,0.483726
5,1,0.176197,0.374924,0.543032,0.157602,0.359351,0.542749
5,1,0.427417,0.739465,0.500021,0.414614,0.738275,0.499323
5,1,0.395576,0.71577,0.559161,0.381208,0.71488,0.558162
5,1,0.558869,0.807631,0.596795,0.550759,0.815885,0.595947
5,1,0.526068,0.794961,0.655935,0.517321,0.805706,0.65499
5,1,0.814331,0.73391,0.612924,0.823803,0.753578,0.61286
5,1,0.803753,0.755767,0.672064,0.81328,0.779709,0.671647
5,1,0.741474,0.430315,0.354859,0.75467,0.427966,0.355425
5,1,0.76248,0.462952,0.413999,0.778713,0.465471,0.414277
5,1,0.635193,0.310139,0.451634,0.648797,0.308127,0.452635
5,1,0.664576,0.337996,0.510773,0.680052,0.341864,0.511449
5,1,0.292633,0.177818,0.467763,0.291126,0.162269,0.468641
5,1,0.319222,0.174065,0.526903,0.31961,0.16227,0.527645
5,1,0.209942,0.225,0.564537,0.201867,0.211889,0.565134
5,1,0.226613,0.20859,0.623677,0.219891,0.19791,0.623988
5,1,0.23752,0.537048,0.580666,0.219411,0.529767,0.580357
5,1,0.219208,0.504031,0.639806,0.202871,0.498817,0.639513
5,1,0.335424,0.662004,0.67744,0.320806,0.665951,0.677153
5,1,0.307731,0.632485,0.73658,0.292889,0.637447,0.73628
5,1,0.680778,0.825935,0.693569,0.680532,0.846349,0.693108
5,1,0.652335,0.826344,0.752709,0.650607,0.847069,0.752364
5,1,0.773387,0.79141,0.790343,0.780036,0.816216,0.790468
5,1,0.75391,0.804831,0.849483,0.757194,0.826289,0.849563
5,1,0.826444,0.654955,0.435505,0.841784,0.664249,0.435732
5,1,0.796224,0.529027,0.532279,0.814118,0.541239,0.532915
5,1,0.808615,0.561787,0.591419,0.824163,0.578514,0.59147
5,1,0.507,0.220735,0.548408,0.516344,0.219658,0.549284
5,1,0.539997,0.239298,0.607548,0.550642,0.243112,0.608202
5,1,0.377672,0.176597,0.645182,0.38156,0.174383,0.64596
5,1,0.408935,0.182856,0.704322,0.414315,0.18266,0.704668
5,1,0.174265,0.316756,0.661311,0.160266,0.307443,0.661619
5,1,0.178317,0.290348,0.720451,0.16661,0.283129,0.720549
5,1,0.191385,0.438213,0.758085,0.17728,0.436268,0.75833
5,1,0.18216,0.406087,0.817225,0.16887,0.402993,0.817231
5,1,0.460003,0.760702,0.774214,0.45053,0.773694,0.774262
5,1,0.427417,0.739465,0.833354,0.416624,0.750013,0.833405
5,1,0.591065,0.817144,0.870989,0.585902,0.83223,0.87171
5,1,0.558869,0.807631,0.930128,0.551707,0.818809,0.930889
5,1,0.821683,0.709652,0.887118,0.832475,0.730553,0.887202
5,1,0.814331,0.73391,0.946257,0.824675,0.75333,0.946195
5,1,0.71799,0.398394,0.629053,0.732057,0.410743,0.629742
5,1,0.741474,0.430315,0.688193,0.756519,0.446696,0.688368
5,1,0.604424,0.28423,0.725827,0.616262,0.293548,0.726111
5,1,0.635193,0.310139,0.784967,0.648824,0.321868,0.784801
5,1,0.268172,0.184877,0.741956,0.26517,0.179881,0.742453
5,1,0.292633,0.177818,0.801096,0.292751,0.174887,0.80101
5,1,0.196247,0.244233,0.83873,0.188846,0.238908,0.838874
5,1,0.209942,0.225,0.89787,0.204193,0.218012,0.897594
5,1,0.258526,0.569685,0.854859,0.24533,0.572034,0.855425
5,1,0.23752,0.537048,0.913999,0.221287,0.534529,0.914277
5,1,0.364807,0.689861,0.951634,0.351203,0.691873,0.952635
5,1,0.707367,0.822182,0.967763,0.708874,0.837731,0.968641
5,1,0.823803,0.625076,0.709698,0.840467,0.64876,0.709887
5,1,0.826444,0.654955,0.768838,0.842364,0.680571,0.768597
5,1,0.780792,0.495969,0.806472,0.796551,0.515027,0.806278
5,1,0.796224,0.529027,0.865612,0.812523,0.547834,0.86512
5,1,0.473932,0.205039,0.822601,0.482579,0.209409,0.822539
5,1,0.507,0.220735,0.881741,0.517414,0.225176,0.881113
5,1,0.347665,0.173656,0.919376,0.35124,0.171015,0.918915
5,1,0.377672,0.176597,0.978515,0.383738,0.17225,0.97753
5,1,0.173556,0.345045,0.935505,0.158216,0.335751,0.935732
5,1,0.174265,0.316756,0.994644,0.160467,0.302844,0.994389
5,1,0.692269,0.367515,0.903247,0.708135,0.378659,0.902822
5,1,0.71799,0.398394,0.962386,0.735577,0.408829,0.961692
5,1,0.81784,0.593913,0.983892,0.836477,0.610738,0.983726
5,2,0.712201,0.839176,0.013758,0.718752,0.84995,0.013639
5,2,0.535508,0.812967,0.026578,0.537723,0.824081,0.02679
5,2,0.480367,0.786506,0.07786,0.480085,0.796017,0.077763
5,2,0.800711,0.792748,0.052219,0.80951,0.800935,0.05231
5,2,0.770442,0.817544,0.103501,0.777756,0.826235,0.103247
5,2,0.831322,0.741592,0.141963,0.840186,0.747541,0.142132
5,2,0.812967,0.777458,0.193245,0.824224,0.787161,0.193091
5,2,0.187033,0.222542,0.026578,0.175776,0.212839,0.026424
5,2,0.23963,0.562823,0.000937,0.233582,0.56548,0.001174
5,2,0.207252,0.507963,0.052219,0.19996,0.508269,0.052158
5,2,0.300532,0.641627,0.090681,0.295534,0.645899,0.090956
5,2,0.258408,0.58973,0.141963,0.251935,0.591484,0.141967
5,2,0.616055,0.837302,0.116322,0.62016,0.847847,0.116409
5,2,0.562823,0.823192,0.167604,0.565441,0.832521,0.167437
5,2,0.689857,0.842035,0.206065,0.697666,0.854216,0.206176
5,2,0.641627,0.841096,0.257347,0.646547,0.852653,0.257122
5,2,0.842677,0.676395,0.231706,0.853659,0.68182,0.231918
5,2,0.837302,0.721248,0.282988,0.847932,0.728745,0.282902
5,2,0.437177,0.176808,0.000937,0.434559,0.167479,0.00077
5,2,0.310143,0.157965,0.039399,0.302334,0.145784,0.03951
5,2,0.358373,0.158904,0.090681,0.353453,0.147347,0.090456
5,2,0.157323,0.323605,0.06504,0.146341,0.31818,0.065251
5,2,0.162698,0.278752,0.116322,0.152068,0.271255,0.116236
5,2,0.165883,0.399052,0.154783,0.154989,0.395334,0.15494
5,2,0.157965,0.347821,0.206065,0.146049,0.342194,0.205936
5,2,0.373025,0.712201,0.180424,0.370413,0.718346,0.180515
5,2,0.323605,0.666281,0.231706,0.318799,0.671125,0.231453
5,2,0.452898,0.770442,0.270168,0.45224,0.777837,0.270228
5,2,0.399052,0.733169,0.32145,0.39672,0.74002,0.321294
5,2,0.752625,0.826891,0.295809,0.76054,0.836801,0.295984
5,2,0.712201,0.839176,0.347091,0.718752,0.84995,0.346972
5,2,0.800711,0.792748,0.385552,0.80951,0.800935,0.385643
5,2,0.770442,0.817544,0.436834,0.777756,0.826235,0.436581
5,2,0.842035,0.652179,0.039399,0.853951,0.657807,0.03927
5,2,0.626975,0.287799,0.013758,0.629587,0.281655,0.013848
5,2,0.676395,0.333719,0.06504,0.681201,0.328875,0.064787
5,2,0.547102,0.229558,0.103501,0.54776,0.222163,0.103562
5,2,0.600948,0.266831,0.154783,0.60328,0.25998,0.154627
5,2,0.247375,0.173109,0.129142,0.23946,0.163199,0.129317
5,2,0.287799,0.160824,0.180424,0.281248,0.15005,0.180306
5,2,0.199289,0.207252,0.218886,0.19049,0.199065,0.218976
5,2,0.229558,0.182456,0.270168,0.222244,0.173765,0.269914
5,2,0.193861,0.480367,0.244527,0.184634,0.480065,0.244572
5,2,0.173109,0.425734,0.295809,0.164454,0.424181,0.29558
5,2,0.23963,0.562823,0.33427,0.233582,0.56548,0.334508
5,2,0.207252,0.507963,0.385552,0.19996,0.508269,0.385491
5,2,0.535508,0.812967,0.359911,0.537723,0.824081,0.360124
5,2,0.480367,0.786506,0.411193,0.480085,0.796017,0.411097
5,2,0.616055,0.837302,0.449655,0.62016,0.847847,0.449743
5,2,0.562823,0.823192,0.500937,0.565441,0.832521,0.50077
5,2,0.831322,0.741592,0.475296,0.840186,0.747541,0.475465
5,2,0.812967,0.777458,0.526578,0.824224,0.787161,0.526424
5,2,0.842677,0.676395,0.56504,0.853659,0.68182,0.565251
5,2,0.837302,0.721248,0.616322,0.847932,0.728745,0.616236
5,2,0.806139,0.519633,0.07786,0.815366,0.519936,0.077905
5,2,0.826891,0.574266,0.129142,0.835546,0.57582,0.128913
5,2,0.76037,0.437177,0.167604,0.766418,0.43452,0.167841
5,2,0.792748,0.492037,0.218886,0.80004,0.491731,0.218825
5,2,0.464492,0.187033,0.193245,0.462277,0.175919,0.193457
5,2,0.519633,0.213494,0.244527,0.519915,0.203983,0.24443
5,2,0.383945,0.162698,0.282988,0.37984,0.152153,0.283076
5,2,0.437177,0.176808,0.33427,0.434559,0.167479,0.334104
5,2,0.168678,0.258408,0.308629,0.159814,0.252459,0.308798
5,2,0.187033,0.222542,0.359911,0.175776,0.212839,0.359757
5,2,0.157323,0.323605,0.398373,0.146341,0.31818,0.398585
5,2,0.162698,0.278752,0.449655,0.152068,0.271255,0.449569
5,2,0.300532,0.641627,0.424014,0.295534,0.645899,0.42429
5,2,0.258408,0.58973,0.475296,0.251936,0.591484,0.475301
5,2,0.373025,0.712201,0.513758,0.370413,0.718346,0.513848
5,2,0.323605,0.666281,0.56504,0.318799,0.671125,0.564787
5,2,0.689857,0.842035,0.539399,0.697666,0.854216,0.53951
5,2,0.641627,0.841096,0.590681,0.646547,0.852653,0.590456
5,2,0.752625,0.826891,0.629142,0.76054,0.836801,0.629317
5,2,0.712201,0.839176,0.680424,0.718752,0.84995,0.680306
5,2,0.699468,0.358373,0.257347,0.704466,0.354101,0.257623
5,2,0.741592,0.41027,0.308629,0.748064,0.408516,0.308634
5,2,0.626975,0.287799,0.347091,0.629587,0.281654,0.347181
5,2,0.676395,0.333719,0.398373,0.681201,0.328875,0.39812
5,2,0.310143,0.157965,0.372732,0.302334,0.145784,0.372843
5,2,0.358373,0.158904,0.424014,0.353453,0.147347,0.423789
5,2,0.247375,0.173109,0.462475,0.23946,0.163199,0.46265
5,2,0.287799,0.160824,0.513758,0.281248,0.15005,0.513639
5,2,0.165883,0.399052,0.488116,0.154989,0.395334,0.488273
5,2,0.157965,0.347821,0.539399,0.146049,0.342193,0.53927
5,2,0.193861,0.480367,0.57786,0.184633,0.480065,0.577905
5,2,0.173109,0.425734,0.629142,0.164454,0.424181,0.628913
5,2,0.452898,0.770442,0.603501,0.45224,0.777837,0.603562
5,2,0.399052,0.733169,0.654783,0.39672,0.74002,0.654627
5,2,0.535508,0.812967,0.693245,0.537723,0.824081,0.693457
5,2,0.480367,0.786506,0.744527,0.480085,0.796017,0.74443
5,2,0.800711,0.792748,0.718886,0.80951,0.800935,0.718976
5,2,0.770442,0.817544,0.770168,0.777756,0.826235,0.769914
5,2,0.831322,0.741592,0.808629,0.840186,0.747541,0.808798
5,2,0.812967,0.777458,0.859911,0.824224,0.787161,0.859757
5,2,0.834117,0.600948,0.32145,0.845011,0.604666,0.321607
5,2,0.842035,0.652179,0.372732,0.853951,0.657807,0.372603
5,2,0.806139,0.519633,0.411193,0.815366,0.519935,0.411238
5,2,0.826891,0.574266,0.462475,0.835546,0.575819,0.462247
5,2,0.547102,0.229558,0.436834,0.54776,0.222163,0.436895
5,2,0.600948,0.266831,0.488116,0.60328,0.259979,0.487961
5,2,0.464492,0.187033,0.526578,0.462277,0.175919,0.52679
5,2,0.519633,0.213494,0.57786,0.519915,0.203983,0.577763
5,2,0.199289,0.207252,0.552219,0.19049,0.199065,0.55231
5,2,0.229558,0.182456,0.603501,0.222244,0.173765,0.603247
5,2,0.168678,0.258408,0.641963,0.159814,0.252459,0.642132
5,2,0.187033,0.222542,0.693245,0.175776,0.212839,0.69309
5,2,0.23963,0.562823,0.667604,0.233582,0.56548,0.667841
5,2,0.207252,0.507963,0.718886,0.19996,0.508269,0.718825
5,2,0.300532,0.641627,0.757347,0.295534,0.645899,0.757623
5,2,0.258408,0.58973,0.808629,0.251935,0.591484,0.808634
5,2,0.616055,0.837302,0.782988,0.62016,0.847847,0.783076
5,2,0.562823,0.823192,0.83427,0.565441,0.832521,0.834104
5,2,0.689857,0.842035,0.872732,0.697666,0.854216,0.872843
5,2,0.641627,0.841096,0.924014,0.646547,0.852653,0.923789
5,2,0.842677,0.676395,0.898373,0.853659,0.68182,0.898585
5,2,0.837302,0.721248,0.949655,0.847932,0.728745,0.949569
5,2,0.76037,0.437177,0.500937,0.766418,0.43452,0.501175
5,2,0.792748,0.492037,0.552219,0.80004,0.491731,0.552158
5,2,0.699468,0.358373,0.590681,0.704466,0.354101,0.590956
5,2,0.741592,0.41027,0.641963,0.748065,0.408516,0.641967
5,2,0.383945,0.162698,0.616322,0.37984,0.152153,0.616409
5,2,0.437177,0.176808,0.667604,0.434559,0.167479,0.667437
5,2,0.310143,0.157965,0.706065,0.302334,0.145784,0.706176
5,2,0.358373,0.158904,0.757347,0.353453,0.147347,0.757122
5,2,0.157323,0.323605,0.731706,0.146341,0.31818,0.731918
5,2,0.162698,0.278752,0.782988,0.152068,0.271255,0.782903
5,2,0.165883,0.399052,0.82145,0.154989,0.395334,0.821607
5,2,0.157965,0.347821,0.872732,0.146049,0.342193,0.872603
5,2,0.373025,0.712201,0.847091,0.370413,0.718345,0.847181
5,2,0.323605,0.666281,0.898373,0.318799,0.671125,0.89812
5,2,0.452898,0.770442,0.936834,0.45224,0.777837,0.936895
5,2,0.399052,0.733169,0.988116,0.39672,0.74002,0.987961
5,2,0.752625,0.826891,0.962475,0.76054,0.836801,0.96265
5,2,0.834117,0.600948,0.654783,0.845011,0.604666,0.65494
5,2,0.842035,0.652179,0.706065,0.853951,0.657806,0.705936
5,2,0.626975,0.287799,0.680424,0.629587,0.281654,0.680515
5,2,0.676395,0.333719,0.731706,0.681201,0.328875,0.731453
5,2,0.547102,0.229558,0.770168,0.54776,0.222163,0.770228
5,2,0.600948,0.266831,0.82145,0.60328,0.259979,0.821294
5,2,0.247375,0.173109,0.795809,0.23946,0.163199,0.795984
5,2,0.287799,0.160824,0.847091,0.281248,0.15005,0.846972
5,2,0.199289,0.207252,0.885552,0.19049,0.199065,0.885643
5,2,0.229558,0.182456,0.936834,0.222244,0.173765,0.936581
5,2,0.193861,0.480367,0.911193,0.184634,0.480064,0.911238
5,2,0.173109,0.425734,0.962475,0.164454,0.42418,0.962246
5,2,0.806139,0.519633,0.744527,0.815366,0.519935,0.744572
5,2,0.826891,0.574266,0.795809,0.835546,0.575819,0.79558
5,2,0.76037,0.437177,0.83427,0.766418,0.43452,0.834508
5,2,0.792748,0.492037,0.885552,0.80004,0.491731,0.885491
5,2,0.464492,0.187033,0.859911,0.462277,0.175919,0.860124
5,2,0.519633,0.213494,0.911193,0.519915,0.203983,0.911097
5,2,0.383945,0.162698,0.949655,0.37984,0.152153,0.949743
5,2,0.168678,0.258408,0.975296,0.159814,0.252459,0.975465
5,2,0.699468,0.358373,0.924014,0.704466,0.354101,0.92429
5,2,0.741592,0.41027,0.975296,0.748064,0.408516,0.975301
5,2,0.834117,0.600948,0.988116,0.845011,0.604666,0.988273
5,3,0.745844,0.848817,0.00488,0.747443,0.852801,0.005256
5,3,0.586209,0.844408,0.011682,0.583652,0.847026,0.011987
5,3,0.518112,0.819075,0.0559,0.513321,0.822432,0.055959
5,3,0.815513,0.805055,0.042295,0.819448,0.80849,0.042778
5,3,0.777181,0.835405,0.086512,0.779151,0.839232,0.086656
5,3,0.834672,0.778484,0.123927,0.838386,0.779714,0.123877
5,3,0.803967,0.816486,0.168145,0.80677,0.819557,0.167775
5,3,0.247173,0.593624,0.025288,0.235562,0.592888,0.025299
5,3,0.340115,0.69788,0.062703,0.330625,0.701113,0.062835
5,3,0.281739,0.6371,0.106921,0.270569,0.639055,0.107042
5,3,0.629992,0.854279,0.093315,0.628325,0.858747,0.093469
5,3,0.563741,0.837339,0.137533,0.561644,0.843906,0.137579
5,3,0.67164,0.858332,0.174948,0.674467,0.866416,0.174847
5,3,0.608323,0.850063,0.219165,0.609959,0.857869,0.21905
5,3,0.848337,0.74734,0.20556,0.850308,0.746842,0.205154
5,3,0.825762,0.79237,0.249778,0.83019,0.79563,0.24912
5,3,0.856281,0.712135,0.287193,0.862314,0.714275,0.286693
5,3,0.842208,0.763453,0.33141,0.852908,0.770483,0.330782
5,3,0.196033,0.183514,0.001478,0.184563,0.174851,0.001605
5,3,0.237949,0.157185,0.045696,0.23067,0.149585,0.045614
5,3,0.155026,0.411791,0.032091,0.141327,0.407148,0.032333
5,3,0.142785,0.347007,0.076308,0.131391,0.341856,0.076555
5,3,0.170303,0.456942,0.113723,0.159543,0.454383,0.114092
5,3,0.1495,0.389714,0.157941,0.142237,0.384757,0.158072
5,3,0.382451,0.734474,0.144336,0.375958,0.739033,0.144621
5,3,0.319889,0.678325,0.188553,0.313834,0.680204,0.188838
5,3,0.426717,0.767217,0.225968,0.424923,0.770459,0.226276
5,3,0.360997,0.716622,0.270186,0.358998,0.716223,0.270428
5,3,0.71047,0.856501,0.25658,0.716745,0.866048,0.256251
5,3,0.651126,0.857039,0.300798,0.65777,0.86756,0.300478
5,3,0.745844,0.848817,0.338213,0.757878,0.860819,0.337773
5,3,0.691448,0.858152,0.382431,0.703355,0.87066,0.381993
5,3,0.853034,0.730211,0.413043,0.869237,0.739914,0.412807
5,3,0.858064,0.693188,0.494676,0.873975,0.701585,0.494722
5,3,0.504861,0.192043,0.015084,0.501583,0.182655,0.014438
5,3,0.391677,0.149937,0.052499,0.386221,0.138962,0.052291
5,3,0.458989,0.171117,0.096716,0.45589,0.157284,0.096293
5,3,0.174238,0.20763,0.083111,0.167407,0.202196,0.083363
5,3,0.208828,0.173384,0.127329,0.203588,0.164831,0.127158
5,3,0.157792,0.236547,0.164744,0.152099,0.229172,0.164836
5,3,0.184487,0.194945,0.208961,0.176994,0.183417,0.208865
5,3,0.190993,0.502799,0.195356,0.183696,0.50002,0.195776
5,3,0.16197,0.434231,0.239574,0.155003,0.428304,0.23968
5,3,0.216758,0.548611,0.276989,0.212741,0.544588,0.277389
5,3,0.179991,0.479829,0.321206,0.175198,0.473981,0.321378
5,3,0.472186,0.795573,0.307601,0.474377,0.798074,0.307652
